concoct_megahit_6_1_1	K00598
vamb.spades.108_23_35	K00832
vamb.spades.108_23_36	K00940
vamb.spades.108_23_37	K03798
vamb.spades.108_23_38	K04075
vamb.spades.108_23_39	K06382
vamb.spades.108_23_42	K01524
vamb.spades.108_23_43	K07570
vamb.spades.108_23_43	K07571
vamb.spades.108_23_47	K06381
vamb.spades.108_23_49	K03530
vamb.spades.108_23_50	K02428
vamb.spades.108_23_50	K02499
vamb.spades.108_23_51	K06409
vamb.spades.108_23_52	K04769
vamb.spades.108_23_53	K03769
vamb.spades.108_23_53	K07533
vamb.spades.108_23_54	K03723
vamb.spades.108_23_56	K01056
vamb.spades.108_23_57	K02897
vamb.spades.108_23_58	K00948
vamb.spades.108_23_59	K04042
vamb.spades.108_23_60	K06412
vamb.spades.108_23_61	K09685
vamb.spades.108_23_62	K18123
vamb.spades.108_23_65	K00919
vamb.spades.108_23_65	K16924
vamb.spades.108_23_66	K02824
vamb.spades.108_23_68	K02028
vamb.spades.108_23_69	K02029
vamb.spades.108_23_69	K16962
vamb.spades.108_23_70	K02030
vamb.spades.108_23_70	K02424
vamb.spades.108_23_75	K00185
vamb.spades.108_23_76	K00184
vamb.spades.108_23_81	K07399
vamb.spades.108_24_1	K19091
vamb.spades.108_24_3	K19075
vamb.spades.108_24_4	K19090
vamb.spades.108_24_5	K07012
vamb.spades.108_24_6	K00865
vamb.spades.108_24_9	K17734
vamb.spades.108_24_11	K01738
vamb.spades.108_24_12	K03311
vamb.spades.108_24_17	K03319
vamb.spades.108_24_18	K02477
vamb.spades.108_24_18	K07705
vamb.spades.108_24_19	K02478
vamb.spades.108_24_19	K07704
vamb.spades.108_24_20	K00102
vamb.spades.108_24_20	K00104
vamb.spades.108_24_21	K11473
vamb.spades.108_24_22	K00104
vamb.spades.108_24_24	K00174
vamb.spades.108_24_25	K00175
vamb.spades.108_24_26	K00177
vamb.spades.108_24_29	K05337
vamb.spades.108_24_32	K03309
vamb.spades.108_24_33	K01424
vamb.spades.108_24_36	K00241
vamb.spades.108_25_2	K03581
vamb.spades.108_25_11	K03088
vamb.spades.108_25_20	K03340
vamb.spades.108_25_21	K04486
vamb.spades.108_25_23	K07813
vamb.spades.108_25_26	K16950
vamb.spades.108_25_29	K03388
vamb.spades.108_25_30	K03389
vamb.spades.108_25_31	K03390
vamb.spades.108_25_32	K03324
vamb.spades.108_25_36	K07213
vamb.spades.108_25_37	K06131
vamb.spades.108_25_45	K07397
vamb.spades.108_25_48	K07322
vamb.spades.108_25_51	K12940
vamb.spades.108_25_52	K06016
vamb.spades.108_25_53	K03326
vamb.spades.108_25_54	K01779
vamb.spades.108_25_56	K09022
vamb.spades.108_25_57	K05396
vamb.spades.108_25_60	K11206
vamb.spades.108_25_60	K13566
vamb.spades.108_25_63	K03408
vamb.spades.108_26_4	K06196
vamb.spades.108_26_8	K09807
vamb.spades.108_26_10	K14475
vamb.spades.108_26_11	K03671
vamb.spades.108_26_13	K06878
vamb.spades.108_26_14	K04759
vamb.spades.108_26_15	K04758
vamb.spades.108_26_16	K03709
vamb.spades.108_26_17	K07238
vamb.spades.108_26_18	K07098
vamb.spades.108_26_22	K07260
vamb.spades.108_26_27	K16923
vamb.spades.108_26_28	K00375
vamb.spades.108_26_29	K01448
vamb.spades.108_26_30	K09816
vamb.spades.108_26_30	K19976
vamb.spades.108_26_31	K09817
vamb.spades.108_26_32	K09815
vamb.spades.108_26_32	K09818
vamb.spades.108_26_33	K00198
vamb.spades.108_26_36	K14445
vamb.spades.108_26_37	K14445
vamb.spades.108_26_38	K10914
vamb.spades.108_26_38	K21558
vamb.spades.108_26_39	K01023
vamb.spades.108_26_40	K03671
vamb.spades.108_26_41	K00384
vamb.spades.108_26_42	K00384
vamb.spades.108_26_45	K01611
vamb.spades.108_26_48	K01733
vamb.spades.108_26_53	K03800
vamb.spades.108_26_54	K02002
vamb.spades.108_26_55	K02001
vamb.spades.108_26_56	K02000
vamb.spades.108_26_57	K08602
vamb.spades.108_26_66	K22278
vamb.spades.108_26_67	K00020
vamb.spades.108_26_67	K00042
vamb.spades.108_26_68	K06897
vamb.spades.108_26_73	K01613
vamb.spades.108_26_75	K02035
vamb.spades.108_26_76	K02033
vamb.spades.108_26_77	K02034
vamb.spades.108_26_78	K02031
vamb.spades.108_26_78	K02032
vamb.spades.108_26_78	K15583
vamb.spades.108_26_79	K02032
vamb.spades.108_26_79	K10823
vamb.spades.108_26_81	K07216
vamb.spades.108_26_82	K07023
vamb.spades.108_26_83	K01426
vamb.spades.108_26_84	K07080
vamb.spades.108_26_87	K04069
vamb.spades.108_26_88	K00656
vamb.spades.108_26_88	K20038
vamb.spades.108_26_89	K11688
vamb.spades.108_26_91	K03721
vamb.spades.108_26_92	K07045
vamb.spades.108_26_93	K04024
vamb.spades.108_26_94	K04028
vamb.spades.108_26_95	K03615
vamb.spades.108_26_97	K04030
vamb.spades.108_26_98	K04027
vamb.spades.108_26_99	K04027
vamb.spades.108_26_100	K04027
vamb.spades.108_26_101	K00132
vamb.spades.108_26_102	K15024
vamb.spades.108_26_107	K05919
vamb.spades.108_26_108	K02346
vamb.spades.108_26_109	K03088
vamb.spades.108_26_111	K02016
vamb.spades.108_26_112	K02013
vamb.spades.108_26_113	K02015
vamb.spades.108_26_114	K02335
vamb.spades.108_26_115	K10563
vamb.spades.108_26_117	K00859
vamb.spades.108_26_118	K08309
vamb.spades.108_26_119	K00763
vamb.spades.108_26_121	K01975
vamb.spades.108_26_121	K03743
vamb.spades.108_26_122	K07647
vamb.spades.108_26_122	K19694
vamb.spades.108_26_122	K20971
vamb.spades.108_26_122	K20974
vamb.spades.108_26_123	K07647
vamb.spades.108_26_123	K19694
vamb.spades.108_26_123	K20971
vamb.spades.108_26_123	K20974
vamb.spades.108_26_128	K04061
vamb.spades.108_26_131	K04486
vamb.spades.108_26_132	K07281
vamb.spades.108_26_132	K07291
vamb.spades.108_26_133	K01858
vamb.spades.108_26_134	K13993
vamb.spades.108_26_135	K04771
vamb.spades.108_26_137	K01990
vamb.spades.108_26_137	K19340
vamb.spades.108_26_138	K01992
vamb.spades.108_26_141	K18979
vamb.spades.108_26_142	K01754
vamb.spades.108_26_144	K16788
vamb.spades.108_26_145	K02823
vamb.spades.108_26_146	K17828
vamb.spades.108_26_147	K19824
vamb.spades.108_26_150	K04477
vamb.spades.108_26_152	K03639
vamb.spades.108_26_153	K03637
vamb.spades.108_26_155	K03116
vamb.spades.108_26_157	K05601
vamb.spades.108_26_159	K18346
vamb.spades.108_26_160	K19221
vamb.spades.108_26_161	K21471
vamb.spades.108_26_164	K09118
vamb.spades.108_26_166	K01821
vamb.spades.108_26_167	K00261
vamb.spades.108_26_167	K00262
vamb.spades.108_26_170	K00830
vamb.spades.108_26_171	K06942
vamb.spades.108_26_174	K00797
vamb.spades.108_26_175	K01480
vamb.spades.108_26_176	K04488
vamb.spades.108_26_181	K16950
vamb.spades.108_26_184	K11179
vamb.spades.108_26_185	K11179
vamb.spades.108_26_186	K03388
vamb.spades.108_26_188	K14127
vamb.spades.108_26_189	K14128
vamb.spades.108_26_190	K14126
vamb.spades.108_26_191	K00821
vamb.spades.108_26_191	K09251
vamb.spades.108_26_192	K01938
vamb.spades.108_26_194	K00812
vamb.spades.108_26_194	K10907
vamb.spades.108_26_196	K01751
vamb.spades.108_26_199	K12527
vamb.spades.108_26_200	K00926
vamb.spades.108_26_201	K20810
vamb.spades.108_26_202	K03458
vamb.spades.108_26_203	K01464
vamb.spades.108_26_205	K07141
vamb.spades.108_26_206	K02016
vamb.spades.108_26_207	K02015
vamb.spades.108_26_209	K06928
vamb.spades.108_26_212	K01733
vamb.spades.108_26_213	K06888
vamb.spades.108_26_220	K01868
vamb.spades.108_26_221	K02520
vamb.spades.108_26_222	K02916
vamb.spades.108_26_223	K02887
vamb.spades.108_26_224	K03437
vamb.spades.108_26_225	K01889
vamb.spades.108_26_226	K01890
vamb.spades.108_26_227	K09888
vamb.spades.108_26_228	K02347
vamb.spades.108_26_230	K08303
vamb.spades.108_26_231	K07456
vamb.spades.108_26_232	K05366
vamb.spades.108_26_232	K12555
vamb.spades.108_27_1	K03794
vamb.spades.108_27_1	K03795
vamb.spades.108_27_6	K00046
vamb.spades.108_27_6	K00065
vamb.spades.108_27_7	K08322
vamb.spades.108_27_8	K01815
vamb.spades.108_27_9	K00874
vamb.spades.108_27_10	K01625
vamb.spades.108_27_12	K07793
vamb.spades.108_27_15	K00059
vamb.spades.108_27_16	K11473
vamb.spades.108_27_17	K00104
vamb.spades.108_27_18	K00104
vamb.spades.108_27_19	K01683
vamb.spades.108_27_19	K01684
vamb.spades.108_27_21	K01687
vamb.spades.108_27_22	K01685
vamb.spades.108_27_22	K16850
vamb.spades.108_27_23	K21393
vamb.spades.108_27_24	K21394
vamb.spades.108_27_25	K21395
vamb.spades.108_28_1	K03521
vamb.spades.108_28_3	K01715
vamb.spades.108_28_4	K00074
vamb.spades.108_28_5	K00626
vamb.spades.108_28_6	K00483
vamb.spades.108_28_6	K14534
vamb.spades.108_28_7	K00170
vamb.spades.108_28_8	K00169
vamb.spades.108_28_8	K19070
vamb.spades.108_28_9	K00171
vamb.spades.108_28_10	K00172
vamb.spades.108_28_12	K07282
vamb.spades.108_28_14	K02004
vamb.spades.108_28_16	K02003
vamb.spades.108_28_19	K09133
vamb.spades.108_28_20	K00548
vamb.spades.108_28_22	K00548
vamb.spades.108_28_23	K00651
vamb.spades.108_28_24	K01740
vamb.spades.108_28_27	K01915
vamb.spades.108_28_28	K22010
vamb.spades.108_28_29	K06387
vamb.spades.108_28_32	K06436
vamb.spades.108_28_34	K01449
vamb.spades.108_28_35	K09776
vamb.spades.108_28_36	K02528
vamb.spades.108_28_38	K03424
vamb.spades.108_28_39	K01874
vamb.spades.108_28_40	K06284
vamb.spades.108_28_41	K07056
vamb.spades.108_28_42	K15460
vamb.spades.108_28_45	K02341
vamb.spades.108_28_46	K09770
vamb.spades.108_28_47	K00943
vamb.spades.108_28_48	K01582
vamb.spades.108_28_48	K01583
vamb.spades.108_28_48	K01585
vamb.spades.108_28_51	K00177
vamb.spades.108_28_52	K00175
vamb.spades.108_28_53	K00174
vamb.spades.108_28_55	K06317
vamb.spades.108_28_58	K01992
vamb.spades.108_28_59	K01990
vamb.spades.108_28_61	K01153
vamb.spades.108_28_63	K01154
vamb.spades.108_28_64	K03427
vamb.spades.108_28_65	K06187
vamb.spades.108_28_66	K09747
vamb.spades.108_28_67	K02343
vamb.spades.108_28_69	K00868
vamb.spades.108_28_73	K01142
vamb.spades.108_29_1	K02437
vamb.spades.108_29_2	K04069
vamb.spades.108_29_3	K00382
vamb.spades.108_29_4	K03925
vamb.spades.108_29_5	K03438
vamb.spades.108_29_7	K08384
vamb.spades.108_29_8	K01928
vamb.spades.108_29_9	K01929
vamb.spades.108_29_10	K01000
vamb.spades.108_29_11	K01925
vamb.spades.108_29_12	K03588
vamb.spades.108_29_13	K02563
vamb.spades.108_29_14	K01924
vamb.spades.108_29_15	K00075
vamb.spades.108_29_16	K00790
vamb.spades.108_29_17	K03589
vamb.spades.108_29_18	K03531
vamb.spades.108_29_19	K06383
vamb.spades.108_29_20	K03091
vamb.spades.108_29_21	K03091
vamb.spades.108_29_22	K06387
vamb.spades.108_29_24	K07738
vamb.spades.108_29_28	K04096
vamb.spades.108_29_29	K03168
vamb.spades.108_29_30	K04094
vamb.spades.108_29_31	K03733
vamb.spades.108_29_31	K04763
vamb.spades.108_29_32	K01419
vamb.spades.108_29_33	K03667
vamb.spades.108_29_34	K03706
vamb.spades.108_29_36	K02388
vamb.spades.108_29_37	K02408
vamb.spades.108_29_38	K02409
vamb.spades.108_29_39	K02410
vamb.spades.108_29_40	K02411
vamb.spades.108_29_41	K02412
vamb.spades.108_29_41	K03224
vamb.spades.108_29_42	K02413
vamb.spades.108_29_44	K02414
vamb.spades.108_29_45	K02389
vamb.spades.108_29_47	K02390
vamb.spades.108_29_48	K02385
vamb.spades.108_29_49	K02556
vamb.spades.108_29_50	K02557
vamb.spades.108_29_51	K02415
vamb.spades.108_29_52	K02416
vamb.spades.108_29_53	K02417
vamb.spades.108_29_54	K03413
vamb.spades.108_29_55	K02418
vamb.spades.108_29_56	K02419
vamb.spades.108_29_57	K02420
vamb.spades.108_29_58	K02421
vamb.spades.108_29_59	K02401
vamb.spades.108_29_59	K13820
vamb.spades.108_29_60	K02400
vamb.spades.108_29_61	K02404
vamb.spades.108_29_62	K04562
vamb.spades.108_29_64	K03412
vamb.spades.108_29_65	K03407
vamb.spades.108_29_66	K03408
vamb.spades.108_29_67	K03410
vamb.spades.108_29_68	K03411
vamb.spades.108_29_69	K02405
vamb.spades.108_29_70	K09749
vamb.spades.108_29_73	K02967
vamb.spades.108_29_74	K02357
vamb.spades.108_29_75	K09903
vamb.spades.108_29_76	K02838
vamb.spades.108_29_78	K00806
vamb.spades.108_29_79	K00981
vamb.spades.108_29_81	K00099
vamb.spades.108_29_82	K11749
vamb.spades.108_29_83	K03526
vamb.spades.108_29_84	K01881
vamb.spades.108_29_86	K07507
vamb.spades.108_29_87	K03763
vamb.spades.108_29_88	K09748
vamb.spades.108_29_89	K02600
vamb.spades.108_29_90	K07742
vamb.spades.108_29_91	K07590
vamb.spades.108_29_91	K07742
vamb.spades.108_29_92	K02519
vamb.spades.108_29_93	K02834
vamb.spades.108_29_94	K06881
vamb.spades.108_29_95	K03177
vamb.spades.108_29_96	K11753
vamb.spades.108_29_99	K02956
vamb.spades.108_29_100	K00962
vamb.spades.108_29_102	K07258
vamb.spades.108_29_108	K09775
vamb.spades.108_29_110	K01662
vamb.spades.108_29_111	K06442
vamb.spades.108_29_113	K00858
vamb.spades.108_29_115	K03402
vamb.spades.108_29_116	K03631
vamb.spades.108_29_117	K06399
vamb.spades.108_29_118	K07699
vamb.spades.108_29_120	K03502
vamb.spades.108_29_125	K00826
vamb.spades.108_29_125	K02619
vamb.spades.108_29_126	K03308
vamb.spades.108_29_127	K01258
vamb.spades.108_29_129	K01515
vamb.spades.108_29_132	K06384
vamb.spades.108_29_133	K00176
vamb.spades.108_29_135	K03733
vamb.spades.108_29_135	K04763
vamb.spades.108_29_136	K01839
vamb.spades.108_29_137	K00772
vamb.spades.108_29_137	K03783
vamb.spades.108_29_138	K00756
vamb.spades.108_29_139	K07258
vamb.spades.108_29_140	K06378
vamb.spades.108_29_141	K06379
vamb.spades.108_29_142	K03090
vamb.spades.108_29_142	K03091
vamb.spades.108_29_143	K06405
vamb.spades.108_29_144	K06406
vamb.spades.108_29_145	K06407
vamb.spades.108_29_146	K06407
vamb.spades.108_29_147	K06408
vamb.spades.108_29_151	K01586
vamb.spades.108_29_153	K06297
vamb.spades.108_29_154	K06295
vamb.spades.108_29_154	K06310
vamb.spades.108_29_155	K01779
vamb.spades.108_29_156	K21462
vamb.spades.108_29_158	K07034
vamb.spades.108_29_159	K07391
vamb.spades.108_29_160	K02477
vamb.spades.108_29_162	K07813
vamb.spades.108_30_1	K07546
vamb.spades.108_30_1	K08299
vamb.spades.108_30_1	K15866
vamb.spades.108_30_2	K04567
vamb.spades.108_30_3	K03624
vamb.spades.108_30_7	K02479
vamb.spades.108_30_7	K07692
vamb.spades.108_30_8	K07777
vamb.spades.108_30_10	K01571
vamb.spades.108_30_10	K01960
vamb.spades.108_30_11	K00134
vamb.spades.108_30_12	K01992
vamb.spades.108_30_13	K01992
vamb.spades.108_30_14	K01993
vamb.spades.108_30_17	K00966
vamb.spades.108_30_17	K16881
vamb.spades.108_30_18	K01835
vamb.spades.108_30_18	K01840
vamb.spades.108_30_29	K19422
vamb.spades.108_30_31	K01784
vamb.spades.108_30_34	K02851
vamb.spades.108_30_35	K02372
vamb.spades.108_30_39	K07341
vamb.spades.108_30_41	K13770
vamb.spades.108_30_42	K03296
vamb.spades.108_30_43	K02005
vamb.spades.108_30_43	K13888
vamb.spades.108_30_43	K15727
vamb.spades.108_30_51	K05946
vamb.spades.108_30_58	K02395
vamb.spades.108_30_59	K02392
vamb.spades.108_30_60	K02392
vamb.spades.108_30_61	K03569
vamb.spades.108_30_62	K06283
vamb.spades.108_30_64	K06381
vamb.spades.108_30_65	K00790
vamb.spades.108_30_68	K02114
vamb.spades.108_30_69	K02112
vamb.spades.108_30_71	K02115
vamb.spades.108_30_72	K02111
vamb.spades.108_30_73	K02113
vamb.spades.108_30_74	K02109
vamb.spades.108_30_75	K02110
vamb.spades.108_30_76	K02108
vamb.spades.108_30_77	K02116
vamb.spades.108_30_78	K01791
vamb.spades.108_30_80	K01493
vamb.spades.108_30_81	K00761
vamb.spades.108_30_82	K00600
vamb.spades.108_30_84	K01808
vamb.spades.108_30_85	K01808
vamb.spades.108_30_87	K07566
vamb.spades.108_30_89	K02039
vamb.spades.108_30_90	K02036
vamb.spades.108_30_91	K02038
vamb.spades.108_30_92	K02037
vamb.spades.108_30_93	K02040
vamb.spades.108_30_94	K07636
vamb.spades.108_30_95	K02483
vamb.spades.108_30_95	K07658
vamb.spades.108_30_95	K07668
vamb.spades.108_31_1	K00240
vamb.spades.108_31_2	K01744
vamb.spades.108_31_4	K00876
vamb.spades.108_31_10	K01163
vamb.spades.108_31_12	K05337
vamb.spades.108_31_13	K07105
vamb.spades.108_31_14	K16511
vamb.spades.108_31_15	K10773
vamb.spades.108_31_16	K03429
vamb.spades.108_31_17	K01491
vamb.spades.108_32_1	K11991
vamb.spades.108_32_3	K02002
vamb.spades.108_32_4	K02001
vamb.spades.108_32_5	K02000
vamb.spades.108_32_6	K01875
vamb.spades.108_32_7	K00058
vamb.spades.108_32_9	K02469
vamb.spades.108_32_10	K02470
vamb.spades.108_32_12	K03629
vamb.spades.108_32_13	K02338
vamb.spades.108_32_14	K02313
vamb.spades.108_32_15	K03536
vamb.spades.108_32_16	K08998
vamb.spades.108_32_17	K03217
vamb.spades.108_32_18	K06346
vamb.spades.108_32_19	K03650
vamb.spades.108_32_20	K03495
vamb.spades.108_32_21	K03501
vamb.spades.108_32_22	K03497
vamb.spades.108_32_23	K03496
vamb.spades.108_32_24	K03497
vamb.spades.108_32_25	K00334
vamb.spades.108_32_25	K18330
vamb.spades.108_32_25	K22340
vamb.spades.108_32_26	K17992
vamb.spades.108_32_27	K00335
vamb.spades.108_32_27	K18331
vamb.spades.108_32_27	K22339
vamb.spades.108_32_28	K00336
vamb.spades.108_32_28	K18332
vamb.spades.108_32_29	K07150
vamb.spades.108_32_38	K01012
vamb.spades.108_32_39	K03150
vamb.spades.108_32_39	K03650
vamb.spades.108_32_40	K03150
vamb.spades.108_32_42	K07139
vamb.spades.108_32_45	K02990
vamb.spades.108_32_46	K03111
vamb.spades.108_32_47	K02963
vamb.spades.108_32_50	K02939
vamb.spades.108_32_51	K02314
vamb.spades.108_32_52	K07137
vamb.spades.108_32_55	K06864
vamb.spades.108_32_56	K06898
vamb.spades.108_32_57	K09121
vamb.spades.108_32_58	K03642
vamb.spades.108_32_61	K06871
vamb.spades.108_32_63	K00384
vamb.spades.108_32_65	K04065
vamb.spades.108_32_67	K04771
vamb.spades.108_32_68	K00783
vamb.spades.108_32_70	K07171
vamb.spades.108_32_71	K02614
vamb.spades.108_32_72	K18475
vamb.spades.108_32_73	K03711
vamb.spades.108_32_73	K09825
vamb.spades.108_32_75	K01754
vamb.spades.108_32_76	K06282
vamb.spades.108_32_77	K06281
vamb.spades.108_32_78	K06281
vamb.spades.108_32_79	K03605
vamb.spades.108_32_82	K06148
vamb.spades.108_32_82	K18889
vamb.spades.108_32_83	K06147
vamb.spades.108_32_83	K18890
vamb.spades.108_32_87	K07160
vamb.spades.108_32_89	K06351
vamb.spades.108_32_90	K06350
vamb.spades.108_32_98	K06966
vamb.spades.108_32_99	K00015
vamb.spades.108_32_100	K01902
vamb.spades.108_32_101	K01903
vamb.spades.108_32_103	K01449
vamb.spades.108_32_104	K06313
vamb.spades.108_32_107	K01887
vamb.spades.108_32_108	K01937
vamb.spades.108_32_109	K05363
vamb.spades.108_32_109	K11693
vamb.spades.108_32_110	K01775
vamb.spades.108_32_111	K02490
vamb.spades.108_32_113	K01624
vamb.spades.108_32_114	K00616
vamb.spades.108_32_115	K02446
vamb.spades.108_32_116	K03628
vamb.spades.108_32_118	K02909
vamb.spades.108_32_119	K05569
vamb.spades.108_32_120	K05570
vamb.spades.108_32_121	K05571
vamb.spades.108_32_122	K05566
vamb.spades.108_32_124	K05566
vamb.spades.108_32_126	K05568
vamb.spades.108_32_126	K12141
vamb.spades.108_32_127	K05568
vamb.spades.108_32_129	K05568
vamb.spades.108_32_131	K02835
vamb.spades.108_32_132	K02493
vamb.spades.108_33_2	K07497
vamb.spades.108_33_3	K01956
vamb.spades.108_33_4	K01955
vamb.spades.108_33_5	K01955
vamb.spades.108_33_6	K01778
vamb.spades.108_33_7	K10206
vamb.spades.108_33_8	K01915
vamb.spades.108_33_10	K01756
vamb.spades.108_33_11	K01939
vamb.spades.108_33_12	K13566
vamb.spades.108_33_15	K11689
vamb.spades.108_33_16	K21393
vamb.spades.108_33_19	K10947
vamb.spades.108_33_25	K13653
vamb.spades.108_33_26	K02008
vamb.spades.108_33_26	K16783
vamb.spades.108_33_27	K02006
vamb.spades.108_33_29	K02007
vamb.spades.108_33_31	K07005
vamb.spades.108_33_40	K07043
vamb.spades.108_33_46	K01118
vamb.spades.108_33_47	K03816
vamb.spades.108_34_1	K03521
vamb.spades.108_34_3	K18014
vamb.spades.108_34_6	K01073
vamb.spades.108_34_8	K19221
vamb.spades.108_34_9	K02224
vamb.spades.108_34_10	K06042
vamb.spades.108_34_11	K03794
vamb.spades.108_34_11	K03795
vamb.spades.108_34_12	K02304
vamb.spades.108_34_12	K05895
vamb.spades.108_34_13	K05934
vamb.spades.108_34_13	K21479
vamb.spades.108_34_14	K02189
vamb.spades.108_34_15	K05936
vamb.spades.108_34_16	K03394
vamb.spades.108_34_17	K00595
vamb.spades.108_34_17	K02191
vamb.spades.108_34_18	K00595
vamb.spades.108_34_18	K03399
vamb.spades.108_34_19	K02188
vamb.spades.108_34_22	K01992
vamb.spades.108_34_23	K01990
vamb.spades.108_34_24	K01990
vamb.spades.108_34_25	K01993
vamb.spades.108_34_26	K01537
vamb.spades.108_34_28	K00124
vamb.spades.108_34_29	K00533
vamb.spades.108_34_31	K16052
vamb.spades.108_34_31	K22044
vamb.spades.108_34_37	K06131
vamb.spades.108_34_38	K11928
vamb.spades.108_34_40	K04069
vamb.spades.108_34_41	K06990
vamb.spades.108_34_41	K09141
vamb.spades.108_34_44	K01990
vamb.spades.108_34_46	K05799
vamb.spades.108_34_49	K00425
vamb.spades.108_34_50	K00426
vamb.spades.108_34_51	K06148
vamb.spades.108_34_51	K16013
vamb.spades.108_34_52	K16012
vamb.spades.108_34_54	K06206
vamb.spades.108_34_56	K10907
vamb.spades.108_34_57	K06180
vamb.spades.108_34_58	K08217
vamb.spades.108_34_62	K03648
vamb.spades.108_34_63	K01029
vamb.spades.108_34_63	K01035
vamb.spades.108_34_64	K01034
vamb.spades.108_34_65	K06153
vamb.spades.108_34_68	K02548
vamb.spades.108_34_69	K08223
vamb.spades.108_34_71	K15876
vamb.spades.108_34_72	K03385
vamb.spades.108_34_73	K14415
vamb.spades.108_34_74	K01156
vamb.spades.108_34_75	K07316
vamb.spades.108_34_77	K07090
vamb.spades.108_34_87	K07402
vamb.spades.108_34_94	K21405
vamb.spades.108_34_97	K01759
vamb.spades.108_34_101	K02017
vamb.spades.108_34_102	K02018
vamb.spades.108_34_103	K02020
vamb.spades.108_34_110	K00794
vamb.spades.108_34_111	K14652
vamb.spades.108_34_112	K00793
vamb.spades.108_34_113	K11752
vamb.spades.108_34_116	K07238
vamb.spades.108_34_117	K04068
vamb.spades.108_34_118	K21636
vamb.spades.108_34_120	K01992
vamb.spades.108_34_121	K01990
vamb.spades.108_34_121	K19309
vamb.spades.108_34_125	K00788
vamb.spades.108_34_127	K00878
vamb.spades.108_34_129	K01012
vamb.spades.108_34_130	K02004
vamb.spades.108_34_130	K11636
vamb.spades.108_34_131	K02003
vamb.spades.108_34_131	K11635
vamb.spades.108_34_134	K07216
vamb.spades.108_34_138	K03698
vamb.spades.108_34_140	K00537
vamb.spades.108_34_141	K03594
vamb.spades.108_35_2	K03737
vamb.spades.108_35_3	K00806
vamb.spades.108_35_7	K01886
vamb.spades.108_35_10	K03657
vamb.spades.108_35_11	K01972
vamb.spades.108_35_12	K02435
vamb.spades.108_35_13	K02433
vamb.spades.108_35_14	K02434
vamb.spades.108_35_15	K02434
vamb.spades.108_35_16	K09942
vamb.spades.108_35_17	K07052
vamb.spades.108_35_18	K06015
vamb.spades.108_35_20	K03215
vamb.spades.108_35_25	K00571
vamb.spades.108_35_25	K07316
